text,label
@Marie_Kolarova1 @PatrikNacher @TomasZdechovsky @AndrejBabis Váš hyenizmus je fakt úplné dno vy vyzobaná slunečnice. Však vy to také jednou poznáte až přijde čas. Doufám že nebudete dlouho čekat.,after
"@ondras_jaronys @vrchnikomisar @ProCizi @SPD_cz @volimANO @AndrejBabis No video, ale t laze do řitního otvoru @PiratIvanBartos",before
"@hvozdu @bohdandlouhy To říkám furt, Babiš na hrad",before
"@AndrejBabis Co bude dělat Fiala s takovými lidmi jako je vykopávka Benda: ""Kam mě Petr Fiala postaví, tam budu stát, on je předseda, který vyhrál volby,“ řekl Seznam Zprávám Benda Nedejte se a vypráskejte je než nás opět modrý ptáci rozprodají lichvářům a kamarádům",after
"@TomasPloc @adamvojtechano @ZdravkoOnline @AndrejBabis Dokazuje to, že očkování funguje. Pokud jsi to z těch grafů nebyl schopný vyčíst, tak se na to komentování radši vykašli :)",after
"@AndrejBabis ty prase jedno, na čem se to zase s tím cizáckým potkanem paseš? zavři už prdel!",before
"Řeč těla...

Viktor Orbán -
Není asi zvyklej na odpor obyvatel. Má bojovej postoj. Nemá co ztratit, působí rázně.

Andrej Babiš - sociopat v křeči. Jde vidět, že se bojí ztráty moci, že se bojí tepláků, vypadá posraně. Není pánem situace. Nemá respekt. Příšerná řeč těla. ",before
"Hrad mlčí k 28. říjnu. Babiš dostane seznam vyznamenaných k podpisu až zítra

",after
"@michal_vlcek @strakovka @AndrejBabis Už je mi to jasný! Člen TOPky to je nemoc.Dokonce nějkej předseda? To je na Bohnice! Tihle kolaboranti už se těší, jak si vemou  do rodiny desítky muslimských ""obohacovačů"" a budou se o ně strarat.Šláfenberk říkal jak jsme bohatá země a nechceme se podělit. Sám si žádného nevzal!",before
@AndrejBabis Táhni do hajzlu ty potrate velrybí kurvy! Kéž by ti chtěla uhnít slinivka!,before
"@vondraczech A do toho váš šéf @AndrejBabis , že on nic, on muzikant. Tak kdo je teda muzikant 🎸? Já už nevím 😓 ",after
"@bibalukas Jak si někdo může pamatovat všechno, co říkal Babiš..pokud ano, obdivuji jeho paměť.",after
"@AndrejBabis Válek kličkuje jak zajíc, bojí se namočit. Ještě by pak nemusel být ministrem, kdyby se podílel na opatřeních jaké udělá vláda a on by s nimi musel souhlasit.",after
"@Ducek66 @gardenerCZ @libtardzeu Babiš vybral primárně podle něj ""manažery"". Sice jsem nic o žvanění na prvním místě neříkal a i další si domýšlíte (doslova píšu, že i Babiš přišel na to, že to nejde řídit jako firmu). Navíc v aktuální vládě je jen pár ""politiků"" a přijde vám, že to funguje? Je to víc než o tom.",before
@jindrichsidlo @VichFilip @AndrejBabis Tak neumí číst.,before
"@Mia_Prazanova @AndrejBabis Pane Babiši, už jste byl někdy trestán?
Ne? Tak budete. 
Kriminál, kriminál
temná to komora
voda tam nedobrá
chlebíček okorá
Vězeni, vězení
smutné to stavení
na pryčně dubové
špatné je ležení",after
"Babiš nemá zábrany, jede prezidentskou kampaň, já kandidovat nebudu, říká Topolánek ",after
@PernikJan @AndrejBabis Ne on nesmí ani kandidovat...je třešně stíhaný a ve světě vyšetřovaný za daně...tohle mu už nesmí projít.,after
"@holyj Lovkyně ruských dezinformací  Alvarová, která našla Putina i ve Feriho neposedném poklopci, sama šíří dazinformace o Babišovi. Babiš je skoro všechno možný ale není šmelinář. ",after
"@Tomas__m_ @Don_Vito007 @michalsnobr @SpoluKoalice Tu to ale lidé nevidí. Respektive když Babiš vytáhne kartu GND, daně a migraci, tak má s přehledem 3+ mil. hlasů. A to demopo bude hledat těžko. Obyčejní lidé Babiše opravdu nevnímají jako slizouna. Naopak, spoustě lidem dává práci, bojuje proti kmotrům a další prvoplánové věci.",after
@AndrejBabis “Naše vláda neměla žádný korupční skandál”. Tak to už je skutečně vrchol! #volby2021,before
"@zlondyna @simi1952 a taky ty, co prali zdaněné peníze, jako Babiš :)",after
"Úderka ODS má jasno. Koalice SPOLU se ke covidu nevyjadřuje, protože není u vlády a proto nemusí mít žádné návrhy, případně prý má návrhy, ale tají je, aby z toho netěžil Babiš (takže zbyteční mrtví na vrub ODS?). Mezi tím ODS, co není ještě u vlády a nemůžeme po ní chtít názory: ",after
"@MPrehnil @ondraprochazka @AndrejBabis Nějaký validní protiargument by nebyl, Milošku ?",before
"@Zvidam @RibraRichard @acylpirin1 @AndrejBabis @FacingTurow @HarzerF @GreenpeaceCzech @mboubinova @helena_truchla @JakubKulhanek Lidé jako @FacingTurow by vám povykládali, jak ""umělé"" je to, co Polsko způsobuje těžbou lidem a krajině v českém pohraničí na českém území. To není o nenávisti vůči Polsku, ale o tom, že si nenecháte líbit, když vám někdo nenávratně škodí. Žádné peníze to nespraví.",before
"@Honza_Z @obradam @drbu_vrbu @mlyvla řekne Babiš, tak mu nikdo nevěří ani nos mezi očima (asi oprávněně, ale nebyl odsouzen) Tady byly odsouzeny všichni výrobci vakcíny stamilionovými pokutami za falšování studií, úplatkářství, všude u vlád mají spoustu lobbistů a tady jim lidi věří, jako kdyby nám chtěli pomoci.",after
"@sudetak46 @_milan_jaros @IvanaSvobodova3 @AndrejBabis @RESPEKT_CZ Já myslím, že je to už pokračování nastoleného, už jedeme, přátelé, už jedeme po namydlených schodech",before
"Vlastně jediné, na co je Babiš nabriefovaný, jsou Piráti. Ale je zajímavé, že Rakušan to vůbec neřeší, pálkuje ho s úsměvem, naloží a nazdar.",before
"@LB_jbc @AndrejBabis @novinkycz Ježišmarjá, tři otázky? Jako vážně? On dostane hysterický záchvat hned po první a Vy na něj jdete hned s trojitou dávkou 😄",before
"@tvtomas @AndrejBabis @CNNPrima ten lowcostový fračízing musel v očích mnohých u nás značku CNN poškodit, u mě jednoznačně.

Chápu, že to v US neřeší, ale...měli by.",after
"@ZachaPavel @honza_provaznik @AndrejBabis Jn, když se nedomyslo snaží opravovat jiné nedomyslo, vždy z toho vyjde naprostá zhovadilost 🤷🏻",before
"@Telicka @AndrejBabis Gauner gaunera jen tak neodvolá...
To by už musel být sakra důvod, ale morální to určitě nebude.",after
"@kudlacekjan ""597 let od úmrtí hrdiny Babišova typu, Jana Žižky""
Perex: Andrej Babiš bojuje proti podpásovým ranám pseudodemokratických a účelových slepenců, bojuje proti přesile. I Jan Žižka....",after
"@jemiblbe Sorry ale jízdné bylo levné a se slevou už před tím než je Babis snížil. 
Ne není to problém a tito lidé mají jiné svoje úlevy. Jo vono jde pravičákům jen o sebe? No tak to je vtipný. 🤦‍♀️",after
@MichalKubal Boji se o teplé místečko a chce orodovat za @AndrejBabis. Tak průhledné to je.,after
"@AndrejBabis Ale Brusel posílá penízky do Agrofertu, jen nech bejt",after
@AndrejBabis mají na co těšit...,after
"@OMGzine @jindrichsidlo Tak on @AndrejBabis  obětoval @vondraczech už ve chvíli, kdy ho tam vyslal, aby se sám náhodou neušpinil a mohl teď dělat “gesta”",after
"@GabrielaTriniti @karelpastor44 @HankaH13 @adamvojtechano @AndrejBabis K JPN se da dostat. K te ktera byla pro EU jsem se prozatim nedostal. Coz mimochodem neco rika i o predchozich vakcinach (at uz byly jakekoli podle aktualnich statistik delaly vetsi ""paseku"")",before
"@JirkaBrno @AndrejBabis @alenaschillerov @KarelHavlicek_ @PatrikNacher @RibraRichard @DostalovaK @MinFinCZ Ach jo.
1. Relativni podil v dobe snižujícího DPH roste, byt v absolutni castka muze klesat nebo stagnovat. V dobe rostouciho DPH klesá,byt absolutni castka roste nebo stagnuje
2.V dobe ekonomickeho rustu ANO dluh absolutni dluh nesnizilo, ale navysilo.",after
"@KubaSenk @CT24zive @AndrejBabis No právě, oni se píší na kandidátky, aby Burešovi zvýšili kredit, nic víc.",after
"Klíčové je doočkovat zbytek populace, aby už nikdo zbytečně neumřel. A do vlády s estébákem rozhodně nepůjdu. To jen, aby bylo jasno. Babiš a Vojtěch dělají všechno pro to, aby ministerstvo zdravotnictví předali v co nejhorším stavu. ",after
"@Matyas_He @UsmevavyA @CT24zive @AndrejBabis Aby nedošlo k omylu, myslel jsem to ironicky. Nerad o někom píšu, že je debil.",after
"Z průběhu nedělní povolební návštěvy trestně stíhaného premiéra @AndrejBabis u prezidenta v Lánech, a následných událostí vyplývá, že Babiš několik dnů čekal, jestli Zemana od jisté smrti zachrání okamžitá hospitalizace.",after
"@hetzerhetzer Reálně to nic moc nemění, ale je v tom symbolika. Ostatní se aspoň ošívají, Babiš se kvůli StB soudil, ale tihle to dávali hrdě najevo. Ať shoří v pekle.",after
@SpoluKoalice @AndrejBabis co Vy na to VYDĚRAČI!!! @PolicieCZ .... je to všechno jenom puč co se teď děje.Sejměte Mynáře a Nejedlého včetně koalice a vydřiducha @Vystrcil_Milos!!!Jednejte dle svého svědomí a uvážení!!! ,after
@Otakar_Brabec @Marcela18917534 Babiš byl vždy odporný…,after
"@LucieZapi @AndrejBabis Mně se strašně líbí, kvůli čemu bulí lidi na Twitteru.
Demoblok kvůli tomu, co vláda nebo její předseda prokazatelně udělal.
Koblihy kvůli tomu, co si myslí, že by vláda někdy možná mohla podle nich udělat.",after
@pereko @cadil78 @RadekVesely5 @pandi_kralovna @AndrejBabis Skupina 10–19 let snad představuje z pohledu zátěže zdravotnictví nějaký zásadní problém?,after
"@JardaEfko @MichalTich2 @AndrejBabis @kalousekm Kdyby Kalousek přešel silnici na červenou, tak to Babiš ví a mlátí mu to o hlavu. Jenže na něj Babiš nic nenašel. Stejně tak si evidentně netroufá reagovat na knížky pana Kmenty, protože ví, že by u soudu prohrál.",before
"@JitkaMoody @PiratIvanBartos @Vit_Rakusan Tak to jste opravdu sledovala jinou debatu než já. V té co jsem sledoval já Babiš věnoval 85% špinění PirSTAN, kdežto Rakušan věnoval pouze 5% pro obhájení Babišovo lží (víc prostoru na to ani nepotřeboval), zbytek věnoval věcné diskuzi.",before
"@jadranqc @JLari7 @F4FutureCZ @AndrejBabis @p_doubravsky Jojo, ceeelou vědeckou komunitou.",before
"@josef_matejka @TomasZdechovsky @AndrejBabis Ale to řekli zástupci Škodovky, že jim chybí čipy do rádií a stahování zadních oken.",after
@citarnyknihy @AdamekMiroslav @AndrejBabis S podporou SPD jo? Klaus je joke poslední leta. Chytrý člověk co asi 10x udělal názorový veletoč a cpe se na východ jelikož velké holky a kluci na západě ho neberou vážně,after
"@vomBrux Dost se shodujeme, až na to čelo.

Babiš 27 %
Spolu 17,5 %

Zbytek tipuju stejně
SPD 15,5 %
Pirátostán 14,5 %

(Ale to je jen kosmetickej detail)

A tím policistou si nejsem jistej. 4,3 %",before
@AndrejBabis Válek stejně neví co dál !,after
@HKomentare @Milosla65815724 @barunka412 @Punpunak @PatrikNacher Jenže ta je práva. Vy lžete stejně jako Babiš. ,after
"@Evropan6 @VeronikaBo @CNNPrima @AndrejBabis ... kterou nikdo číst nebude. Tedy kromě věčně zhrzených, neúspěšných frustrátů, kteří ze svých nepovedených životů viní druhé.",before
"@MajklMajklN @FackaDoTvarePK @AndrejBabis @petaas00 @HKomentare @mrnovacek @JaroslavCibulka @LukasKovanda @prchal Vada charakteru, nevychovanost. Není normální fandit zloději.",before
"@BlanikZ @RobertPlaga ano, za celou dobu trvání vlády ano, si babiš školství prakticky nikterak nenárokoval a nepředstíral, že mu rozumí. ministr měl klid  na práci. hned po metnarovi.",after
"@binddy1 @AnnHall95083603 A to zařídil Babiš? Jestli ano, tak gratuluji. Asi ne,co?",after
"@MidosC5 @AndrejBabis Ne, na změně ANO vydělalo 2 mandáty.",after
"Všichni se ptají...dokonce i Andrej Babiš, co na to říká pan prezident? Jiří @PREZIDENTmluvci, moc prosím, mohl by se pan Nejedlý už konečně vyjádřit? 🙈🙊😀😀😀",after
"V případě zbavení prezidenta pravomocí premiér, tedy Andrej Babiš, má právo udělovat amnestii.",after
"@marketadobiaso2 @AndrejBabis @ZdravkoOnline @Reflex_cz Nejvyšší čas začít kovid ignorovat. Je to okrajová věc, žádná hrozba. Jak jsem viděl večer v ulicích, lidi už to chápou. Mediální virtuální realita je umělá.",before
@IgorHAdamovic @AndrejBabis Prostě toho zmrda ignorujte. Stejně vas má za idioty.,before
"@adamvojtechano @AndrejBabis @ProuzaTomas @Vaclav_Starek @lubos_kastner @Hokomora Sedět v čele stolu, zády k videokonferenci, to mi nepřijde adekvátní partnerskému setkání a rozhodně to neukazuje leadership, kterého je mj. v české politice jako šafránu.
Dominantních samců a samozvaných šéfů a rádoby manažerů čehokoliv je v PSP ČR přebytek.
Toť můj postřeh… 🙄",after
@SkutecnyM @PREZIDENTmluvci @AndrejBabis To je opravdu hrozné kdo jinému jámu kope sám do ni spedne. Zítra tě tředa za to rouhání něco přejede.,after
"@MartinVvra4 @honza_provaznik To asi neví nikdo. Horší pro něj bude, až to bude chtít Babiš zpátky.",before
"@TomasZdechovsky @AndrejBabis Ostuda je, když se předseda křesťanské strany omluví za křesťanský výrok.",before
@Vit_Rakusan Byl jste skvělý. Výborně jste se vypořádal s @AndrejBabis. Takhle se na něj musí v každé debatě.,before
"@PaiMei791 @AndrejBabis @jhamacek Kdyby to byli jen školy! Kamarádka si vzala Kuvajťana, dlouho pracovala. Mají dceru, manželka a dcera žijí tady. Jak dlouho myslíte, že Ajád čekal na povolení k tomu, aby mohl přijet za svojí manželkou a dcerou z Dubaje? Přitom sem přináší velké peníze, po nikom nic nechce!",before
"@AndrejBabis Jde o to, že pak se nám do politiky budou cpát jen a pouze oligarchové a lidé, co chtějí prosadit jen své zájmy. Bohatí lidé, kteří nemusí do konce svého života pracovat, budou mít jen lepší pozici pro kumulování moci. O tom psali filosofové už stovky let zpátky.",before
"@PalatMartin @ZuzanaHronova @PetrHonzejk @AndrejBabis To je samozrejme nesmysl a blabol, co pisete. Proc by se mely pripadne postupy resit az po 8.11.? Proc bychom nemohli vedet prubezny stav Zemana, proc cekat mesic , nez se vubec dovime, co s nim je a jaka je prognoza na dalsi tydny ci mesice? Vy budete asi z vladniho stabu, ne?",after
"@JiriParkes @AndrejBabis inventura předvolebních slibů koalic,ani ne 2 týdny po volbách:
6 místopředsedů PSP místo5

Senát ovládaný koalicemi odmítá zmrazení platů politiků

2 nová ministerstva

vyšetřování Bečvy je důvodné,parl.komise jen posloužila v předvoleb.kampani

100 mld úspor už ne,jen 60,možná",after
@AndrejBabis Facebook se snaží ovlivnit volby v ČR! Proto vypnul servery!,before
"@AndrejBabis Čau Bureš, nikdy nepochopím proč necháš syna zavléct na Krym, když máš takové rezidence na francouzské riviéře. 
Tak se nechová vůči vlastnímu synovi ani gangster.",after
"Andrej Babiš v TV debatě už nabírá přehnaný tón hlasu, přesně ten, jaký používají všichni ti, co ho parodují.",before
"@kalousekm Já jsem připraven na to, že po volbách jde Babiš sestavovat vládu (s nebo bez důvěry, to už je tady jedno).
Plánuji prostě odejít a už se nevracet. Ať si ho tady nechají 🤪",before
"@KokoRoko6000000 @MichalKv1 Data nejsou 10x levnější než v roce 2011, jak tvrdil Babiš.",before
"@AndrejBabis Říkají ""hlavně, že už tam nebude Babiš"". Ale už to neumí konkrétně zdůvodnit. Prostě konformita.",after
"@Brendy1968 @AndrejBabis Mám strach, že mu to zase hodí velká část zdejší populace.",before
"@etabery Babiš velmi dobře ví, proč do debat se soupeři nechodí. Blbý (z jeho úhlu pohledu) je, že teď před volbama musí.",before
"@zden_set @AndrejBabis To ano. 
Měla jsem na mysli ztrátu části těch, co by AB volili v případě jeho kandidatury na prezidenta.",after
"@AndrejBabis @novinkycz Kdo volí ANO, volí stbáky, zloděje, mafii, podlé lháře ,bezpáteřní parazity a traviče ryb...nezapomněl jsem na něco Prchale, ty bezcharakterní špíno ?",before
"@VeslavM @LFerkl @michalpur @michalsnobr @infocz_web @R_Spicar_SP_CR @Zbynek_Stanjura @WagenknechtLuk Určitě téma na evropské fórum místo placebo úspěchů @AndrejBabis 💪Taky by bylo fajn vysvětlit aspoň ekonomickým redaktorům @CzechTV a @enkocz , že když zdražuje plyn, vede to ke zdražení povolenky. Od dubna jasná spirála, jen v Česku se to říká v opačném pořadí. ",after
"@CNNPrima Babiš snad opravdu doufá, že Se Zeman zmátoří - a lespoň natolik, aby bylo předstírat , že tu abolici pro Babiše podepsal sám . ( ta už leží u Nejedlého v trezoru).
Proto Babiš vobejdoval hodinu na kafi v ÚVN.",after
"@vladatup1 @JaHonzik @JakubPatocka @CSSD @DReferendum Kde DR ""kope"" za ""Kalouskův blok""? Že se levice rozhodla předstírat, že Babiš neexistuje, a rezignovala na jakýkoli odpor, není chyba DR.",before
"@isowan @AndrejBabis Soudruhu (ti si týkali na první dobrou), se z ničeho nevykrucuji. Tak čest…",before
@tlkounev @ondreuj @AureliaMaior @mrdnik Ale vždyť Babiš je poražený. Co řešíte?,after
"@mrskocm @jura_mat @petrtheczech @tangero @PiratskaStrana Je to dusledek toho, ze CSS neustala pozici, kdy sekundovalla Babisovi. Babis je kalsicky predator - podas prst, vezme si vse. A to stalo, nejde o levicove idealy, ale o to kdo vice kricel, ze rozdava penize.",after
"Redaktor týdeníku Die Zeit M.Nejezchleba: ""Babiš mi řekl, že německým, levicovým a proimigrantským médiím nic říkat nebude.” O týden později se nedostal na tiskovou konferenci Orbána a Babiše, údajně kvůli kapacitě sálu, ten byl ale dle svědků poloprázdný. ",before
"@jhamacek @jhamacek tak řekni eStBákovi @AndrejBabis ať vrátí dotace na toastový chléb a ještě něco z toho, co ukradl v EU. Hnedka budou nějaký peníze na techniku.",before
"@xTF9ogEJOiztbTN @demoblok @VrataDostal Ti debilové co volí kartel SPOLU by je volili stejně. Pro ně je důležité, že Babiš je estébák, jak říkali v NašíVaší, a rádi si budou platit za všechno.",after
"@AndrejBabis Nekňuč estébáku a chystej se na soudní putování. Bude to dlouhé, bude to drahé a všechno to projedeš.",after
Takovýho zmrda jako je @AndrejBabis jsme tu od revoluce neměli. Nechápu že mu to někdo vůbec žere.,before
"@AndrejBabis Už se těším, až se začnou řešit všechny ty vaše šmeliny ☺️👏",after
"@PatrikNacher @AndrejBabis Tak už to chápu, vy totiž absolutně nechápete výroky lidí. Pokud ve vyslechnutí příběhů migrantů čtete vítáni, tak už je vše jasné… 😉",before
"@Bavor_V @strakovka @AndrejBabis Není nutno vždy vyhrát, nutno je udržet laťku slušnosti dostatečně vysoko. A nebát se a nekrást...",before
"A.Babiš: ""Naše vláda neměla žádný korupční skandál!"" 
Obecenstvo: 🤣😂😆😅🤣😄😃😀🤣😭😂😅😆😅😜😆🤣😁😆😂😅😜😭",before
"@IgorHAdamovic @Karel_IV62 @AndrejBabis To ale nemuseli psát, to přece každý ví.",before
"@MartinNejez @jbchastand @AndrejBabis @DIEZEIT @lemondefr @mdrde Martine, nezáleží. Záleží mu jen na svém vlastním prospěchu a je mu úplně jedno, co si kdo o něm myslí. Lidé z hroší kůží a bez svědomí mají v tomto ohledu život lehčí. Ale jak říká můj starší syn: Karma je zdarma.",before
"@HKomentare @david_kruta @AndrejBabis @Frekvence1 Jo a proc tedy neposlouchal ministra zdravotnictvi? Proc mu posilal ""vytykaci dopis""?

Ne ne kobliho, on neposlouchal. Stejne jako napodzim, kdyz kvuli volbam nechtel naridit prisnejsi pravidla, aby se to neprojevilo na vysledku ANO. Lidi zbytecne umirali, jde to na jeho hlavu.",after
@HanaLaskova @TomasZdechovsky @AndrejBabis No way. Učí ho už léta pí Postlerová. Marně,after
"@cestmirstrakaty No jo, Havlíček bude velitel ANO, až bude Babiš mířit na Hrad. Oni se fakt pilně připravují...",after
"p: Dnešní rozhodnutí bankovní rady České národní banky výrazně zvýšit úrokové sazby hodnotí premiér Andrej Babiš negativně. Předseda vlády ČTK sdělil, že krok podle něj poškodí ekonomiku, dotkne se situace domácností, které čerpají úvěry, a zhorší i finanční situaci +",before
"@AndrejBabis @alenaschillerov Schillerové drahota!!! :)) neděkujem!! vypadněte!! mrtví! inflace!!! fotr roku!!! ofšórník!!! bída, svrab a neštovice po vás, estébáku!! ",after
"@infocz_web @AndrejBabis @RadioZcz Manažer, organizátor??? Pan premiér byl dobře naladěn a vtipkoval 🤦",before
"@JZdesena @AndrejBabis Zmrde Prchale a ta banda zmrdů. Doufám, že brzo ",after
"tak on především Babiš není úplně napadnutelný

takže ono to – bohužel – je úplně jedno ",before
@KubaSenk @Douchovaseredna @AndrejBabis Záleží taky jaká škola….,before
"@Vit_Rakusan Výborné dnes.👋, Babiš byl nervozní, předváděl docela pozoruhodné veletoče (viz manželství pro všechny, přičemž to v minulosti podpořil). Jen bych opravdu popřemýšlela, jestli je Dostál nejvhodnějším kandidátem na ministra zdravotnicí. Nedávejte už Babišovi žádnou munici.",before
"přijde mi podhrdání volebním výsledkem, když Babiš naznačuje a de fakto říká, že je jen na něm, zda využije dva pokusy o sestavení vlády, když ví, že ji nesestaví",after
"@potcr3 @JardaEfko @AndrejBabis Já také ne. Spíš jsem ji chtěl dostat do podvědomí twitteru. Hlavně novinářů, kteří s ním budou do voleb ještě v kontaktu.",before
"@AndrejBabis Jestli je fungl nová tak jaký kretén navrhl jen dva pruhy na dálnici,která je nejfrekventovanější v ČR.",before
"Nějak se to rozjelo😁
Babiš vše čte a ví h..
Ostatní zavětřili a sekaj to tam😆",before
"@JiriVl @SpadlzMarsu @bohdandlouhy @Vystrcil_Milos Vystrčil čeká až Babiš odstoupí a bude v demisi, protože kdyby pouzil čl.66 a ono to vyšlo, přechází některé dulezite pravomoce na Babiše. Potřebují dát do kupy aspon novou sněmovnu a nového předsedu. Stále je tam Ondráček. Čekají. Bohužel podle dnešní info až do listopadu😕",after
@jirisvoboda_cz @AndrejBabis @Spravazeleznic No a v Praze jste posledne byli na krasnym patym miste 😂,before
"@AndrejBabis Klidně ukradne desítky milionů z veřejných peněz, málokoho to zajímá 🤦",before
"Dovedete si představit ten krásnej a destruktivní boj o moc, kterej začne hned potom, co Andrej Babiš okázale odmítne sedět v opozici, protože tamvocaď netečou prachy do holdingu? ANO je Babiš. Babiš bez vlády politiku neumí. ANO bez Babiše není nic.
#posliANOdokytek",before
"Černošický městský úřad zjišťuje, zda premiér Andrej Babiš nespáchal přestupek podle zákona o střetu zájmů neúplným oznámením o majetku v kauze Pandora Papers. Úředníci požádali o součinnost ministerstvo spravedlnosti.
",after
"@annasulcova Babiš zpět do Blavy, je to sráč...",after
"@AndrejBabis I čtyřleté dítě ve školce umí uznat chybu, tak ji taky přiznej a pořád nefňukej, už to nikoho nezajímá, prostě si prohrál a to je holý fakt, nevytahuj topku, piráty a další strany, že by se tam nedostaly, spojily se proti tobě aby se tě zbavily, s tebou se nikdo spojit nechtěl :)",after
"@adamvojtechano @AndrejBabis Prosím tě, odjeď do Afghánistánu",after
"@ludilek333 @ODScz @P_Fiala @CNNPrima No na Fiala to byl asi dobrý vtip, když se tomu i Babiš zasmál.",before
"@alenaschillerov @AndrejBabis Máme to pochopit tak,že se vzdáváte 2 místopředsedů?",after
"@AndrejBabis! Pokud okamžitě nepřestanete, pošleme vám Tuska!",before
"@dubova_lenka @AndrejBabis Ž lže je jasné, to vám dávám za pravdu.",after
"Hrůza je, že ho drželi v Lánech jen proto, aby pověřil Babiše sestavením vlády - a Babiš si tam pro to jel.",after
@AndrejBabis @PREZIDENTmluvci Nesnáším tě!!,before
"@sssirda Všechno směřuje k inflaci, ve čtvrtek ještě ČNB. Potom dluh a Babiš sám, to je 3:1 proti němu. Určitě se to pokusí rozstřelit - čím, těžko říct. Chybně vsadil na uprchlíky. Aktuálně se veze na vítězné vlně SPOLU. Rozhodne zda diskuse stabilizují PirSTAN/kolik stran přeleze 5%.",before
@ZdenekVoda Přesně oni se už od koryt nehnou. Zase si to udělají jak chtějí. Babiš je prý estebak a co Rychetský? To už těm zmrdům co pořád dokola kecají o demokracii nevadí?,after
babiš ještě nepřišel s nákupem AdŘepka do státního skladu? Promarněná příležitost 🤦🏻‍♂️ ,after
@Kaashul @RadoslavChmela @AndrejBabis Taky jenom trosku přehráním,after
"@MartinNejez @jbchastand @AndrejBabis @DIEZEIT @lemondefr @mdrde Martine, vypadá to, že zahraniční novináři, kteří se mnou dělali rozhovor a chtějí v Evropě šířit nezávislou žurnalistiku, našemu PM nevoní. Jsem netušil, že by to mohlo mít takový dopad...😀",before
"@fiser_jan @PiratskaStrana @PiratIvanBartos Je vždy jednodušší lhát a pomlouvat, než skutečně diskutovat. Babiš má vše zdokumentované, podložené, konkrétní čísla, grafy ...",before
@PavelHarasim @AndrejBabis Nic takového pan premiér nedělá 🤔. Pan premiér dělá pro lidé to nejlepší. Nečtete už ten bulvár 😉,before
"@Chilli34147854 @CNNPrima @AndrejBabis @P_Fiala @Vit_Rakusan @tomio_cz @vojtafilip @jhamacek @RobertSlachta @MajerovaZ Strany nominovaly lidi do debaty předtím než bylo známo, jak se debata bude jmenovat.",before
"Bezostyšná lež je hlavní komunikační metodou #babiš a #Hrad. Je třeba jednat rychle, jinak koalice rozloží. Pojďme se vrátit k pravdě!",after
"@AndrejBabis je politik, před kterým vás @AndrejBabis vždy varoval...",before
"@VyvleckovaM @TomasZdechovsky @AndrejBabis @SpoluKoalice @FT V mém světě teda zatím Babiš útočí primárně na  Piráty a Bartoše, který se stal novým Kalouskem. Čestná pozice🤓..na SPOLU hoši nastoupí cobydup, držte si klobouky, mám obavu že to bude hnojojízda. Držím vám palce!! Opravdu😉",before
"@pandi_kralovna @AndrejBabis Je to duševní mrzák, nic jiného s čekat nedalo. To víte, že bude nové vládě okopavat kotníky.",after
@muzzacapulca @AndrejBabis Žádnou už dávno neměl,after
"@Roman__Kolar @PepinoPepinoz Nejhorší je, že ten kandidát už by měl být v budoucí koalici probírán Teď, protože Babiš už rozjel kampaň. A jak říkal Petros, už se mají dělat vnitřní analýzy, průzkumy a focus grupy zaměřené na zjištění, kdo má reálnou šanci projít 1. kolem a porazit Babiše v 2.",after
"25085 je to překvapivá informace pro tebe? Ty Debile @AndrejBabis , byl jsi u něj v neděli, nepoznal si, že je mimo?",after
"@MarekVondrak @beneslenka @czech_grizzly @PiratskaStrana @PiratIvanBartos Ale hovno. Můžeš nemít rád piraty. To je naprosto v pořádku. Ale chovat se k pirátům potom co splnili svou funkci jako k nepotrebnemu hadru je to samé jak se chová Babiš. Piráti i se svými chybami jsou partneři. 2 min. Nedostanou, ale proč by to nezkusili byli by hloupí kdyby ne",after
@MiroslavYamato Ještě větší zla než je/byl Babiš?,after
"Babiš nakonec zjistil, že EU není Agrofert. ",after
"@WorldinvestI @TomasCervus @PREZIDENTmluvci @AndrejBabis vždy jsem si představoval člověka v bezvědomí v jiné poloze, každopádně  každý má právo na to být nemocný",after
"@AndrejBabis A ty jsi stb Babiši s A. Schillerovou psychicky nemocní a lžete, oba dva‼️",after
"@michalsnobr Jeste jsem tenhle cant nedostal. Az jej dostanu, tak jej roztrham na taaakhle male kousky, abych se uklidnil. Zmetek stbackej Bures @AndrejBabis .",before
"@MisaPopelky @PatrikNacher Odvaha?  Ale ne , strach..... Babiš se hodně bojí o zdraví.  Taky je buran, ani nedal přednost devadesátileté veteránce, kterou využil pro svou PR...  
Psychopat live.",before
"@AndrejBabis Hele, ty ubožáčku, koalice kandidovala už dřív. Byla to Čtyřkoalice a dostala se do sněmovny (a podílela se na vládě) i do senátu. Ale to nemůžeš vědět, to jsi kradl jinde. Tak se smiř s tím, žes to prosral a že v opozici budeš jen sedět, bulet a zmůžeš naštěstí úplný HOVNO.",after
"@JardaEfko @AndrejBabis Naprosto přesné,...👌
Děkujeme,....
Klidný večer Všem,...👩‍❤️‍👨🤗",before
@kalousekm To je kampaaan! Za to muze Babis! Tak se z toho hlavne brzy vykuryrujte.,before
"@SkutecnyM @AndrejBabis Lidi to vidí dávno, jen čaulidi a koblihy nikoliv ;-)",before
"@ivondrak @Vit_Rakusan Vondráku, za podobné zlodějiny co provedl Babiš dostala Bradáčová do basy hromadu lidí. Takoví a podobní nemají ve státní správě co dělat.",after
